time_stamp,AQHI from WN,humidity,temperature,pressure,voc,pm2.5_alt,2.5_um_count,pm2.5_atm,pm2.5_cf_1
2023-06-30T02:20:00-04:00,4,45,71,982.1,,29.5,51.16,39.8,47.4
2023-06-30T02:30:00-04:00,4,48,71,982.05,,30.5,51.71,40.7,49.1
2023-06-30T02:40:00-04:00,4,54,70,982.11,,31.4,56.93,41.4,50.6
2023-06-30T02:50:00-04:00,4,54,69,982.1,,34,58.76,43.3,54.7
2023-06-30T03:00:00-04:00,4,55,69,982.21,,35.1,62.13,44.3,57
2023-06-30T03:10:00-04:00,4,56,68,982.27,,34.9,62.33,44.1,56.5
2023-06-30T03:20:00-04:00,4,57,68,982.2,,34.7,59.56,43.6,55.6
2023-06-30T03:30:00-04:00,4,57,68,982.19,,34.6,62.87,43.9,56
2023-06-30T03:40:00-04:00,4,57,67,982.18,,34.2,60.01,43.5,55.3
2023-06-30T03:50:00-04:00,4,58,67,982.25,,33.8,60.2,43.4,55
2023-06-30T04:00:00-04:00,3,59,67,982.19,,33.4,60.5,43.3,54.6
2023-06-30T04:10:00-04:00,3,60,67,982.09,,34.5,60.42,43.7,55.8
2023-06-30T04:20:00-04:00,3,60,66,981.95,,35.1,62.26,44.2,56.9
2023-06-30T04:30:00-04:00,3,62,66,981.78,,34.6,62.41,44.1,56.4
2023-06-30T04:40:00-04:00,3,61,66,981.67,,34.1,61.87,43.6,55.4
2023-06-30T04:50:00-04:00,3,59,66,981.66,,32.7,60.05,42.7,53.5
2023-06-30T05:00:00-04:00,3,57,66,981.57,,32.9,57.04,42.7,53.3
2023-06-30T05:10:00-04:00,3,57,66,981.42,,32.7,60.09,42.7,53.3
2023-06-30T05:20:00-04:00,3,57,66,981.43,,34,61.63,43.3,54.8
2023-06-30T05:30:00-04:00,3,58,66,981.39,,35.5,62.51,44.5,57.4
2023-06-30T05:40:00-04:00,3,59,66,981.61,,36.3,64.4,44.9,58.7
2023-06-30T05:50:00-04:00,3,59,66,981.97,,36.6,66.37,45.5,60
2023-06-30T06:00:00-04:00,3,59,67,982.09,,36.7,63.24,45.3,59.5
2023-06-30T06:10:00-04:00,3,61,67,982.44,,36.3,65.85,45.2,59.3
2023-06-30T06:20:00-04:00,3,61,67,982.43,,34.2,60.07,43.6,55.3
2023-06-30T06:30:00-04:00,3,62,67,982.64,,31.7,54.25,41.7,51.4
2023-06-30T06:40:00-04:00,3,62,67,982.63,,30,51.1,40.6,48.9
2023-06-30T06:50:00-04:00,3,63,67,982.65,,29.6,50.96,40.1,47.9
2023-06-30T07:00:00-04:00,4,65,67,982.47,,30,56.34,40.4,48.5
2023-06-30T07:10:00-04:00,4,67,67,982.48,,29.4,52.36,39.9,47.6
2023-06-30T07:20:00-04:00,4,67,67,982.49,,28.9,48.76,39.2,46.3
2023-06-30T07:30:00-04:00,4,68,67,982.64,,25.6,41,36,40.6
2023-06-30T07:40:00-04:00,4,68,67,982.63,,24.2,39.88,34.7,38.4
2023-06-30T07:50:00-04:00,4,67,68,982.68,,24,40.83,34.7,38.2
2023-06-30T08:00:00-04:00,4,67,68,982.67,,25.5,46.99,36.5,41.4
2023-06-30T08:10:00-04:00,4,67,68,982.63,,26.9,47.12,37.5,43.2
2023-06-30T08:20:00-04:00,4,67,69,982.64,,30.9,56.05,41.1,50.1
2023-06-30T08:30:00-04:00,4,67,69,982.63,,34.4,62.37,43.6,55.3
2023-06-30T08:40:00-04:00,4,66,69,982.6,,37.1,63.51,45.2,59.4
2023-06-30T08:50:00-04:00,4,66,70,982.57,,37.6,65.48,45.6,60.6
2023-06-30T09:00:00-04:00,4,65,71,982.68,,37.7,65.74,45.7,60.6
2023-06-30T09:10:00-04:00,4,64,71,982.79,,39.2,66.06,46.5,62.5
2023-06-30T09:20:00-04:00,4,65,70,982.71,,39.9,69.07,47.2,64.2
2023-06-30T09:30:00-04:00,4,65,71,982.75,,41.4,69.95,47.8,66
2023-06-30T09:40:00-04:00,4,64,71,982.73,,42.6,72.4,48.9,68.8
2023-06-30T09:50:00-04:00,4,63,72,982.69,,43.6,72.45,49.2,69.5
2023-06-30T10:00:00-04:00,4,62,73,982.64,,45.7,76.63,50.5,73
2023-06-30T10:10:00-04:00,4,61,74,982.49,,47.6,78.8,51.7,76
2023-06-30T10:20:00-04:00,4,60,75,982.42,,48.5,80.27,52.2,77.3
2023-06-30T10:30:00-04:00,4,59,76,982.4,,48.4,79.37,52.3,77.4
2023-06-30T10:40:00-04:00,4,59,75,982.39,,50.4,81.28,53.4,80.1
2023-06-30T10:50:00-04:00,4,58,77,982.22,,50.1,82.87,53.4,80.2
2023-06-30T11:00:00-04:00,5,56,78,982.2,,50.6,82.47,53.9,81
2023-06-30T11:10:00-04:00,5,54,80,982.13,,53.5,85.3,56.1,85.1
2023-06-30T11:20:00-04:00,5,52,81,982.06,,54.1,84.84,56.5,85.9
2023-06-30T11:30:00-04:00,5,51,81,981.95,,56.9,85.89,59.1,89.8
2023-06-30T11:40:00-04:00,5,50,81,981.85,,58.5,86.05,60.8,92.4
2023-06-30T11:50:00-04:00,5,49,83,981.72,,58,89.71,60.5,91.8
2023-06-30T12:00:00-04:00,6,48,83,981.71,,59.2,86.92,61.3,93
2023-06-30T12:10:00-04:00,6,47,83,981.65,,60.5,89.7,62.9,95.5
2023-06-30T12:20:00-04:00,6,47,84,981.41,,60.3,90.44,62.8,95.4
2023-06-30T12:30:00-04:00,6,46,85,981.42,,61,87.38,63,95.6
2023-06-30T12:40:00-04:00,6,46,83,981.47,,61.8,91.18,64,97.1
2023-06-30T12:50:00-04:00,6,45,84,981.4,,61.8,89.18,64.3,97.5
2023-06-30T13:00:00-04:00,,46,83,981.43,,62.8,91.03,65.3,99.1
2023-06-30T13:10:00-04:00,,46,84,981.35,,63.3,90.35,65.5,99.3
2023-06-30T13:20:00-04:00,,45,85,981.16,,63.1,90.33,65.2,98.9
2023-06-30T13:30:00-04:00,,44,85,981.13,,61.4,88.35,63.5,96.4
2023-06-30T13:40:00-04:00,,44,86,981.16,,61.3,87.1,63.7,96.6
2023-06-30T13:50:00-04:00,,44,85,981.17,,60.1,85.94,62.2,94.4
2023-06-30T14:00:00-04:00,,45,85,981.11,,65,103.76,68.1,103.3
2023-06-30T14:10:00-04:00,,44,86,981,,59.5,90.33,62.1,94.4
2023-06-30T14:20:00-04:00,,43,86,981,,68.6,99.2,72.2,109.5
2023-06-30T14:30:00-04:00,,43,85,981.05,,90.2,130.48,96.7,146.2
2023-06-30T14:40:00-04:00,,43,85,980.94,,97.6,143.57,104,157.1
2023-06-30T14:50:00-04:00,,43,84,980.92,,53.9,79.54,56.6,85.8
2023-06-30T15:00:00-04:00,,42,85,980.82,,56,81.18,58.4,88.7
2023-06-30T15:10:00-04:00,,40,87,980.71,,57.8,80.32,59.9,91
2023-06-30T15:20:00-04:00,,38,89,980.73,,59.2,78.63,61.2,92.9
2023-06-30T15:30:00-04:00,,37,90,980.62,,58.9,78.63,61,92.7
2023-06-30T15:40:00-04:00,,36,91,980.56,,58.3,78.11,60.1,91.2
2023-06-30T15:50:00-04:00,,36,91,980.53,,58.5,73.83,59.9,91
2023-06-30T16:00:00-04:00,,35,93,980.47,,58.7,77.32,60.8,92.3
2023-06-30T16:10:00-04:00,,36,91,980.38,,58.7,73.34,60.2,91.5
2023-06-30T16:20:00-04:00,,36,93,980.24,,58.9,73.88,60.6,91.9
2023-06-30T16:30:00-04:00,,34,95,980.3,,59,73.07,60.5,91.9
2023-06-30T16:40:00-04:00,,32,96,980.37,,59.1,71.58,60.5,91.7
2023-06-30T16:50:00-04:00,,32,94,980.46,,59.5,75.28,61.2,92.8
2023-06-30T17:00:00-04:00,,34,92,980.53,,61.5,78.01,63.2,96
2023-06-30T17:10:00-04:00,,33,95,980.39,,62.1,78.24,63.6,96.5
2023-06-30T17:20:00-04:00,,31,96,980.33,,61.2,76.82,62.6,95.1
2023-06-30T17:30:00-04:00,,30,97,980.26,,60.4,73.98,62.1,94.3
2023-06-30T17:40:00-04:00,,30,97,980.04,,60.1,71.69,61.5,93.4
2023-06-30T17:50:00-04:00,,31,97,979.84,,59.9,72.37,61.7,93.6
2023-06-30T18:00:00-04:00,,30,97,979.78,,59.7,70.42,60.8,92.3
2023-06-30T18:10:00-04:00,,31,96,979.85,,58.3,68.35,59.5,90.4
2023-06-30T18:20:00-04:00,,35,91,979.83,,59.1,69.65,60.3,91.5
2023-06-30T18:30:00-04:00,,38,89,979.78,,58.4,74.65,60,91.1
2023-06-30T18:40:00-04:00,,40,88,979.73,,57.6,71.33,59.2,89.8
2023-06-30T18:50:00-04:00,,41,86,979.79,,56.9,71.95,58.4,88.7
2023-06-30T19:00:00-04:00,,43,85,979.82,,56.3,72.79,57.8,87.9
2023-06-30T19:10:00-04:00,,44,84,979.92,,56.2,76.64,58.1,88.2
2023-06-30T19:20:00-04:00,,45,83,980.09,,56.2,76.87,58,88.1
2023-06-30T19:30:00-04:00,,46,83,979.95,,56.6,76.76,58.6,89.1
2023-06-30T19:40:00-04:00,,45,84,980.04,,56.8,78.46,59,89.5
2023-06-30T19:50:00-04:00,,45,84,979.89,,56.2,78.89,58.1,88.3
2023-06-30T20:00:00-04:00,,44,85,979.94,,55.5,78.1,57.5,87.4
2023-06-30T20:10:00-04:00,,45,84,980,,55.8,76.66,58.1,88.1
2023-06-30T20:20:00-04:00,,47,82,980.01,,55.9,76.16,57.8,87.7
2023-06-30T20:30:00-04:00,,48,81,979.94,,56,77.43,58,88.1
2023-06-30T20:40:00-04:00,,50,81,979.95,,56.9,78.36,58.9,89.4
2023-06-30T20:50:00-04:00,,51,80,980.02,,57.5,82.4,59.9,90.9
2023-06-30T21:00:00-04:00,,52,79,980,,58.4,79.36,60,91.2
2023-06-30T21:10:00-04:00,,53,79,979.96,,58.4,83.02,60.8,92.3
2023-06-30T21:20:00-04:00,,54,78,980.07,,59.1,84.47,61.4,93.2
2023-06-30T21:30:00-04:00,,55,77,980.15,,59.2,86.31,61.4,93.3
2023-06-30T21:40:00-04:00,,56,77,980.21,,59.8,87.67,62.1,94.2
2023-06-30T21:50:00-04:00,,57,76,980.32,,60.3,89.81,62.9,95.5
2023-06-30T22:00:00-04:00,,58,76,980.38,,60.9,90.6,63.6,96.5
2023-06-30T22:10:00-04:00,,58,76,980.39,,61.5,89.06,63.9,96.9
2023-06-30T22:20:00-04:00,,59,75,980.32,,62.4,91.61,65,98.6
2023-06-30T22:30:00-04:00,,59,75,980.25,,62.9,95.67,65.9,99.9
2023-06-30T22:40:00-04:00,,59,75,980.2,,64,94.84,66.3,100.5
2023-06-30T22:50:00-04:00,,59,75,980.16,,64.8,94.36,67.3,102.1
2023-06-30T23:00:00-04:00,,60,74,980.06,,64.8,95.22,67.2,101.9
2023-06-30T23:10:00-04:00,,61,73,980.02,,64.8,95.61,67.3,102
2023-06-30T23:20:00-04:00,,61,73,979.97,,65.2,95.82,67.5,102.4
2023-06-30T23:30:00-04:00,,63,73,979.87,,65.8,97.89,68.2,103.4
2023-06-30T23:40:00-04:00,,63,73,979.86,,65.9,101.32,68.8,104.3
2023-06-30T23:50:00-04:00,,63,73,979.83,,66.1,99.99,69.1,104.8
2023-07-01T00:00:00-04:00,,63,73,979.93,,66.3,100.25,69.2,104.9
2023-07-01T00:10:00-04:00,,62,73,979.93,,65.6,100.28,68.4,103.7
2023-07-01T00:20:00-04:00,,63,73,979.96,,66.2,101.93,68.5,104
2023-07-01T00:30:00-04:00,,63,72,980.04,,65.7,103.72,68.8,104.4
2023-07-01T00:40:00-04:00,,64,72,980.01,,65.1,99.92,68.2,103.4
2023-07-01T00:50:00-04:00,,64,72,979.98,,64.9,102.37,68,103.3
2023-07-01T01:00:00-04:00,,65,72,980.01,,65.2,98.76,67.7,102.7
2023-07-01T01:10:00-04:00,,65,72,979.99,,65.3,103.39,68.4,103.8
2023-07-01T01:20:00-04:00,,66,71,979.99,,66,100.38,68.8,104.3
2023-07-01T01:30:00-04:00,,67,71,979.98,,65.1,97.54,67.8,102.8
2023-07-01T01:40:00-04:00,,67,71,980,,65.9,99.85,68.5,103.8
2023-07-01T01:50:00-04:00,,68,71,980.01,,66,101.46,68.5,104
2023-07-01T02:00:00-04:00,,68,71,980.07,,65.8,105.05,69.1,104.7
2023-07-01T02:10:00-04:00,,67,71,980.04,,65.4,101.37,68.1,103.3
2023-07-01T02:20:00-04:00,,68,70,979.98,,66,102.9,68.4,103.8
2023-07-01T02:30:00-04:00,,69,70,979.98,,65.9,102.26,68.8,104.3
2023-07-01T02:40:00-04:00,,69,70,980.02,,66.3,99,68.6,104
2023-07-01T02:50:00-04:00,,69,70,979.95,,66.4,105.97,69.4,105.2
2023-07-01T03:00:00-04:00,,69,70,979.89,,66.2,102.83,68.9,104.4
2023-07-01T03:10:00-04:00,,70,70,979.98,,66.8,102.57,69,104.7
2023-07-01T03:20:00-04:00,,69,69,979.99,,66.2,102.64,69.1,104.8
2023-07-01T03:30:00-04:00,,70,69,979.99,,66.3,104.2,68.8,104.3
2023-07-01T03:40:00-04:00,,71,69,979.97,,63.9,103.87,66.5,100.9
2023-07-01T03:50:00-04:00,,72,69,979.92,,61.6,102.74,64.2,97.4
2023-07-01T04:00:00-04:00,,72,69,979.93,,58.5,100.61,61.6,93.4
2023-07-01T04:10:00-04:00,,73,69,980.02,,58.1,99.56,60.9,92.4
2023-07-01T04:20:00-04:00,,72,69,979.94,,58.4,97.72,61.1,92.8
2023-07-01T04:30:00-04:00,,72,69,980.04,,56.3,92.35,58.9,89.3
2023-07-01T04:40:00-04:00,,72,69,980,,56.8,90.31,59.1,89.7
2023-07-01T04:50:00-04:00,,71,69,980.05,,53.3,85.01,55.5,84.2
2023-07-01T05:00:00-04:00,,71,69,980.18,,52.9,86.15,55.7,84.2
2023-07-01T05:10:00-04:00,,71,69,980.17,,53.2,86.95,55.6,84.1
2023-07-01T05:20:00-04:00,,72,69,980.18,,51.2,83.08,53.8,80.9
2023-07-01T05:30:00-04:00,,72,69,980.16,,50.1,83.35,53.4,79.8
2023-07-01T05:40:00-04:00,,72,69,980.19,,50.3,80.34,53.1,79.3
2023-07-01T05:50:00-04:00,,72,69,980.29,,50.7,81.21,53.4,79.8
2023-07-01T06:00:00-04:00,,72,69,980.39,,49.8,81.39,53.3,79.7
2023-07-01T06:10:00-04:00,,71,69,980.41,,48.8,80.29,52.3,77.7
2023-07-01T06:20:00-04:00,,71,69,980.46,,48.5,74.63,51.8,76.5
2023-07-01T06:30:00-04:00,,71,69,980.46,,46.5,72.9,50.6,73.4
2023-07-01T06:40:00-04:00,,71,69,980.38,,42.9,65.41,48.5,67.8
2023-07-01T06:50:00-04:00,,70,68,980.25,,40.6,62.07,47.3,64.3
2023-07-01T07:00:00-04:00,,71,68,980.21,,40.3,60.94,47.1,64
2023-07-01T07:10:00-04:00,,71,68,980.25,,40.2,60.11,47,63.8
2023-07-01T07:20:00-04:00,,71,69,980.37,,40.2,59.76,47,63.6
2023-07-01T07:30:00-04:00,,71,69,980.58,,38.8,56.73,45.9,61.1
2023-07-01T07:40:00-04:00,,70,69,980.51,,39.1,58.05,46.1,61.7
2023-07-01T07:50:00-04:00,,69,70,980.52,,37.4,56.53,45.3,59.5
2023-07-01T08:00:00-04:00,,68,70,980.52,,36.7,54.56,44.6,57.9
2023-07-01T08:10:00-04:00,,66,71,980.48,,35,53.27,43.7,55.7
2023-07-01T08:20:00-04:00,,65,71,980.41,,33.3,49.05,42.1,52.1
2023-07-01T08:30:00-04:00,,65,71,980.32,,31.6,45.36,41,49.8
2023-07-01T08:40:00-04:00,,64,71,980.33,,30.4,42.62,40.1,48
2023-07-01T08:50:00-04:00,,64,71,980.32,,29,39.14,38.8,45.5
2023-07-01T09:00:00-04:00,,63,72,980.31,,28.1,39.77,38.3,44.5
2023-07-01T09:10:00-04:00,,62,73,980.31,,28,39.07,38.3,44.5
2023-07-01T09:20:00-04:00,,61,73,980.36,,27.2,37.56,37.2,42.6
2023-07-01T09:30:00-04:00,,59,74,980.23,,26.6,35.7,36.6,41.6
2023-07-01T09:40:00-04:00,,57,75,980.2,,24,30.84,34,37.3
2023-07-01T09:50:00-04:00,,55,76,980.19,,22.3,29.46,32.6,34.7
2023-07-01T10:00:00-04:00,,54,77,980.14,,23.9,30.22,34.2,37.5
2023-07-01T10:10:00-04:00,,54,77,980.12,,26.6,36.07,36.6,41.5
2023-07-01T10:20:00-04:00,,53,78,980.15,,25.8,33.2,35.8,40.1
2023-07-01T10:30:00-04:00,,51,79,980.14,,24.6,30.91,34.7,38.4
2023-07-01T10:40:00-04:00,,49,80,980.02,,24.3,30.87,34.5,38
2023-07-01T10:50:00-04:00,,48,80,979.99,,23.7,29.44,33.7,36.7
2023-07-01T11:00:00-04:00,,46,81,980.06,,22.8,25.7,32.6,35
2023-07-01T11:10:00-04:00,,46,82,980.15,,23,27.23,33.1,35.7
2023-07-01T11:20:00-04:00,,45,82,980.13,,23.2,26.3,32.9,35.5
2023-07-01T11:30:00-04:00,,43,83,980.1,,22,27.52,32.2,34.1
2023-07-01T11:40:00-04:00,,41,84,980.12,,19.4,22.2,29,29.9
2023-07-01T11:50:00-04:00,,38,84,980.07,,14.6,15.2,22,22
2023-07-01T12:00:00-04:00,,37,85,980.11,,14.4,14.94,21.6,21.6
2023-07-01T12:10:00-04:00,,35,86,980.16,,12.6,13.76,19.1,19.1
2023-07-01T12:20:00-04:00,,35,85,980.12,,12.9,12.15,19.3,19.3
2023-07-01T12:30:00-04:00,,34,86,980.08,,13.5,13.37,20.5,20.5
2023-07-01T12:40:00-04:00,,34,87,979.99,,13.3,11.33,19.6,19.6
2023-07-01T12:50:00-04:00,,33,88,980.06,,13.1,14.81,20.1,20.1
2023-07-01T13:00:00-04:00,,32,88,979.95,,12.8,12.42,19.2,19.2
2023-07-01T13:10:00-04:00,,32,88,979.82,,13.4,12.27,19.9,19.9
2023-07-01T13:20:00-04:00,,32,89,979.79,,13.4,10.48,19.6,19.6
2023-07-01T13:30:00-04:00,,31,89,979.65,,13.1,11.8,19.6,19.6
2023-07-01T13:40:00-04:00,,30,90,979.53,,12.8,9.56,18.8,18.8
2023-07-01T13:50:00-04:00,,30,90,979.46,,12.5,10.09,18.5,18.5
2023-07-01T14:00:00-04:00,,31,89,979.37,,12.7,10.09,19,19
2023-07-01T14:10:00-04:00,,30,91,979.28,,12.8,10.04,19.1,19.1
2023-07-01T14:20:00-04:00,,30,90,979.09,,13.1,9.25,19.2,19.2
2023-07-01T14:30:00-04:00,,31,89,979.06,,12.4,10.59,18.6,18.6
2023-07-01T14:40:00-04:00,,34,88,979.08,,12.5,10.37,18.8,18.8
2023-07-01T14:50:00-04:00,,34,89,979.03,,12.8,10.88,19.3,19.3
2023-07-01T15:00:00-04:00,,34,89,978.98,,13,11.95,19.8,19.8
2023-07-01T15:10:00-04:00,,34,89,978.86,,13.1,9.59,19.4,19.4
2023-07-01T15:20:00-04:00,,34,91,978.8,,12.8,10.12,19.1,19.1
2023-07-01T15:30:00-04:00,,30,92,978.72,,12.8,8.56,18.9,18.9
2023-07-01T15:40:00-04:00,,29,93,978.58,,12.2,10.12,18.4,18.4
2023-07-01T15:50:00-04:00,,28,94,978.39,,11.6,6.9,17.2,17.2
2023-07-01T16:00:00-04:00,,28,93,978.38,,11.3,10.06,17.4,17.4
2023-07-01T16:10:00-04:00,,31,90,978.49,,11.3,8.77,17.1,17.1
2023-07-01T16:20:00-04:00,,40,85,978.8,,10.9,9.87,16.5,16.5
2023-07-01T16:30:00-04:00,,52,82,978.78,,10.8,10.57,16.1,16.1
2023-07-01T16:40:00-04:00,,50,86,978.61,,10.4,10.34,15.5,15.5
2023-07-01T16:50:00-04:00,,42,91,978.39,,10.9,8.37,15.6,15.6
2023-07-01T17:00:00-04:00,,37,94,978.33,,10.9,6.89,15.7,15.7
2023-07-01T17:10:00-04:00,,33,95,978.3,,10.7,6.53,15.7,15.7
2023-07-01T17:20:00-04:00,,30,97,978.29,,10.6,6.18,15.2,15.2
2023-07-01T17:30:00-04:00,,29,97,978.23,,10.7,7.32,16,16
2023-07-01T17:40:00-04:00,,29,96,978.09,,10.6,6.76,15.5,15.5
2023-07-01T17:50:00-04:00,,30,95,978.14,,10.3,6.38,15.1,15.1
2023-07-01T18:00:00-04:00,,30,97,978.02,,10.3,5.89,14.9,14.9
2023-07-01T18:10:00-04:00,,27,99,977.96,,10.1,4.17,14.6,14.6
2023-07-01T18:20:00-04:00,,28,97,977.94,,10.1,5.27,14.5,14.5
2023-07-01T18:30:00-04:00,,30,95,977.94,,10.1,7.21,15.3,15.3
2023-07-01T18:40:00-04:00,,32,93,977.88,,10.1,5.27,14.8,14.8
2023-07-01T18:50:00-04:00,,31,94,977.96,,10.2,5.58,14.7,14.7
2023-07-01T19:00:00-04:00,,29,97,977.97,,9.8,5.89,14.3,14.3
2023-07-01T19:10:00-04:00,,27,98,977.97,,9.8,5.01,14,14
2023-07-01T19:20:00-04:00,,27,98,978.06,,9.7,5.97,14.1,14.1
2023-07-01T19:30:00-04:00,,28,98,978.07,,9.6,5.09,13.8,13.8
2023-07-01T19:40:00-04:00,,27,98,978,,9.8,5.75,14.2,14.2
2023-07-01T19:50:00-04:00,,29,96,977.98,,9.7,4.76,14,14
2023-07-01T20:00:00-04:00,,33,92,977.92,,10.2,6.6,15,15
2023-07-01T20:10:00-04:00,,36,89,977.87,,10.2,5.1,14.7,14.7
2023-07-01T20:20:00-04:00,,38,87,977.83,,10.4,7.06,15.3,15.3
2023-07-01T20:30:00-04:00,,41,85,977.91,,10.5,8.72,15.5,15.5
2023-07-01T20:40:00-04:00,,43,84,977.92,,10.5,7.62,15.3,15.3
2023-07-01T20:50:00-04:00,,45,83,977.9,,10.4,9.11,15.8,15.8
2023-07-01T21:00:00-04:00,,46,82,977.95,,11.1,8.64,16.6,16.6
2023-07-01T21:10:00-04:00,,48,82,978.15,,13.2,10.01,19.3,19.3
2023-07-01T21:20:00-04:00,,48,81,978.07,,14.6,14.9,22.3,22.3
2023-07-01T21:30:00-04:00,,49,81,978.23,,15.3,16.22,23.3,23.3
2023-07-01T21:40:00-04:00,,50,80,978.31,,15.2,17.96,23.6,23.6
2023-07-01T21:50:00-04:00,,50,80,978.52,,15.8,16.88,23.9,23.9
2023-07-01T22:00:00-04:00,,50,79,978.83,,17.2,20.91,26.3,26.8
2023-07-01T22:10:00-04:00,,53,78,979.23,,13,13.19,19.8,19.8
2023-07-01T22:20:00-04:00,,55,77,979.28,,11,9.96,16.6,16.6
2023-07-01T22:30:00-04:00,,56,76,979.24,,9.6,7.78,13.8,13.8
2023-07-01T22:40:00-04:00,,59,75,979.32,,8.7,6.49,12.2,12.2
2023-07-01T22:50:00-04:00,,59,75,979.32,,8.3,6.92,12.1,12.1
2023-07-01T23:00:00-04:00,,60,75,979.37,,8.6,10.07,12.9,12.9
2023-07-01T23:10:00-04:00,,60,75,979.3,,8.7,7.01,12.7,12.7
2023-07-01T23:20:00-04:00,,60,75,979.21,,9.2,8.81,14,14
2023-07-01T23:30:00-04:00,,60,75,979.12,,9.8,8.88,14.5,14.5
2023-07-01T23:40:00-04:00,,60,74,979.02,,10.1,7.41,14.8,14.8
2023-07-01T23:50:00-04:00,,60,74,978.86,,10.6,9.84,15.6,15.6
2023-07-02T00:00:00-04:00,,60,74,978.8,,11.3,11.58,17,17
2023-07-02T00:10:00-04:00,,61,74,978.74,,10.5,11.49,15.9,15.9
2023-07-02T00:20:00-04:00,,61,73,978.62,,9.9,9.97,15,15
2023-07-02T00:30:00-04:00,,62,73,978.65,,10.1,8.38,14.9,14.9
2023-07-02T00:40:00-04:00,,64,72,978.67,,9.6,9.63,14.1,14.1
2023-07-02T00:50:00-04:00,,64,72,978.72,,9.4,8.74,13.6,13.6
2023-07-02T01:00:00-04:00,,65,72,978.81,,9.9,9.63,14.6,14.6
2023-07-02T01:10:00-04:00,,66,71,978.78,,10.7,9.11,15.8,15.8
2023-07-02T01:20:00-04:00,,66,71,978.63,,10.8,9.55,15.9,15.9
2023-07-02T01:30:00-04:00,,66,71,978.64,,10.9,11.94,16.5,16.5
2023-07-02T01:40:00-04:00,,67,70,978.65,,11.2,9.15,16.2,16.2
2023-07-02T01:50:00-04:00,,68,70,978.58,,11,9.8,16.6,16.6
2023-07-02T02:00:00-04:00,,67,70,978.54,,11.3,11.62,16.8,16.8
2023-07-02T02:10:00-04:00,,67,70,978.47,,11,9.94,16.2,16.2
2023-07-02T02:20:00-04:00,,66,70,978.46,,10.9,10.81,16.4,16.4
2023-07-02T02:30:00-04:00,,67,70,978.44,,10.3,8.49,15.3,15.3
2023-07-02T02:40:00-04:00,,67,69,978.37,,10.4,10.25,15.6,15.6
2023-07-02T02:50:00-04:00,,67,69,978.22,,10.1,9.19,15,15
2023-07-02T03:00:00-04:00,,67,69,978.08,,10.3,8.34,15.2,15.2
2023-07-02T03:10:00-04:00,,68,69,978.07,,10.3,9.92,15.1,15.1
2023-07-02T03:20:00-04:00,,68,69,977.97,,10.3,10.73,15.2,15.2
2023-07-02T03:30:00-04:00,,68,68,977.85,,10.1,9.17,15,15
2023-07-02T03:40:00-04:00,,68,68,977.71,,10.1,8.24,14.7,14.7
2023-07-02T03:50:00-04:00,,68,68,977.92,,10.1,7.74,14.5,14.5
2023-07-02T04:00:00-04:00,,68,68,977.81,,9.7,9.64,14.5,14.5
2023-07-02T04:10:00-04:00,,68,68,977.93,,9.7,8.54,14.2,14.2
2023-07-02T04:20:00-04:00,,68,68,977.93,,9.6,8.31,14.2,14.2
2023-07-02T04:30:00-04:00,,69,67,977.94,,10,9.23,14.9,14.9
2023-07-02T04:40:00-04:00,,69,67,977.93,,10,9.36,14.9,14.9
2023-07-02T04:50:00-04:00,,70,67,977.97,,10.1,7.99,14.6,14.6
2023-07-02T05:00:00-04:00,,69,67,977.93,,9.8,7.59,14.3,14.3
2023-07-02T05:10:00-04:00,,69,67,977.9,,10.2,9.12,15,15
2023-07-02T05:20:00-04:00,,70,66,977.97,,10.2,11.14,15.5,15.5
2023-07-02T05:30:00-04:00,,69,66,977.94,,10.2,8.32,15.1,15.1
2023-07-02T05:40:00-04:00,,70,66,978.02,,10.5,9.85,15.9,15.9
2023-07-02T05:50:00-04:00,,70,66,978.12,,10.8,12.2,16.6,16.6
2023-07-02T06:00:00-04:00,,69,66,978.18,,10.5,9.36,15.6,15.6
2023-07-02T06:10:00-04:00,,69,66,978.19,,10.8,10.34,16.1,16.1
2023-07-02T06:20:00-04:00,,69,67,978.22,,11.3,10.27,16.4,16.4
2023-07-02T06:30:00-04:00,,71,66,978.18,,11.5,9.19,17,17
2023-07-02T06:40:00-04:00,,70,67,978.22,,12.1,11.69,18,18
2023-07-02T06:50:00-04:00,,69,68,978.28,,12.2,11.17,18.2,18.2
2023-07-02T07:00:00-04:00,,69,68,978.32,,13,13.85,19.7,19.7
2023-07-02T07:10:00-04:00,,69,69,978.41,,14.3,13.81,21.4,21.4
2023-07-02T07:20:00-04:00,,68,69,978.52,,14.4,16,22.2,22.2
2023-07-02T07:30:00-04:00,,67,70,978.56,,15.2,16.66,23.3,23.3
2023-07-02T07:40:00-04:00,,67,71,978.59,,15.1,17.1,23,23
2023-07-02T07:50:00-04:00,,66,71,978.6,,14.9,16.56,23.1,23.1
2023-07-02T08:00:00-04:00,,66,72,978.63,,15.1,14.15,23,23
2023-07-02T08:10:00-04:00,,66,72,978.59,,14.8,13.5,22.4,22.4
2023-07-02T08:20:00-04:00,,66,73,978.57,,15.2,14.27,23.1,23.1
2023-07-02T08:30:00-04:00,,65,73,978.53,,14.9,15.4,22.7,22.7
2023-07-02T08:40:00-04:00,,64,74,978.61,,15.3,14.71,23,23
